text,label
4ທຸກກ,1
ແບບຍາກຕາຍນິລະ,0
ກາກໆແທ້ຕິດຕັ້ງບໍ່ໄດ້,0
ເຮັດໃຫ້ດີທີ່ສຸດ,1
ລາວອນ,1
ຖອນງາ່ຍ,1
ແບ່ງປັນບໍ່ໄດ້ຫມູນໄດ້ຫຼາຍຄັ້ງແລ້ວແຕ່ແບ່ງປັນບໍ່ໄດ້ແກ້ໃຫ້ແນ່,0
ເລີກໃຊ້ແລ້ວ ແອັບນີ້ ໂກງທາງອ້ອມ,0
ຄໍາມານາຕມົວ,1
ຢາກໄດ້ຕ້ອງທົດທົນ ຢາກໄດ້ຕ້ອງຕັ່ງໃຈ ຢາກໄດ້ຕ້ອງໃສ່ໃຈ ຢາກໄດ້ຕ້ອງຮຽນໆໆ,1
ມີຄວາມດີຫລາຍຢ່າງ,1
ສະດວກສຸດຍອດ,1
ມີງງສ້ແຜຫແສ,1
ເລ່ນດີ,1
ມ້ງມີ,1
ປຽນໂປຟາຍບໍ່ໄດ້,0
ຂອຍເຂົ້າແອດລາວບໍໃດແລວສວຍອະທີບາຍໃຫແນຍາກຮູ,0
ເຂົ້າລະບົບຢາກ,0
ສັນຢາກໃຫມັນມາໄສງານໃຫໄວໆ,1
ບໍ່ເຂົ້າໃຈ,0
ສັ່ງປຣິນເປັນຊົ່ວໂມງຍັງບໍ່ໄດ້ ແກ້ໄຂແນ່,0
ນາງສຸຟາ,1
ຂອບໃຈຫລາຍ,1
ໃຫ້ໄປເລີຍ,1
ດິຈຮາໃຊ້ຈັ່ງ,1
ແອັບໃຊ້ບໍ່ໃດ້ຊ້າເກີນ ຄວນປັບປຸງ,0
ມົ້ງທໍ,1
ພໍໄຊ້ໄດ້,1
ຫລາກຫລາຍການໍາໃຊ້ບໍລິການວ່ອງໄວທັນສະໄຫນໄປກັບທະນະຄານການຄ້າຕ່າງປະທດ,1
ຂີ້ກາກຫາບ.ປັບປຸງໄຫ້ດີໆແນ່,0
ຕອ້ງການເຂົ້າລະບົບໃຫ້ງາຍ,1
ມ່ວນໆ,1
ສຸດສອດ,1
ປັບປຸງການສະແກນແນ່ເວລາສະແກນທະນາຄານອື່ນແລ້ວບໍ່ໄດ້ ກັບການເບິ່ງເລກບັນຊີສໍາຫຼັບຜູ້ບໍ່ມີບັນຊີທະນາຄານເບິ່ງບັນຊີບໍ່ໄດ້,0
ເຂົ້າແອບບາງເທື່ອກະໂຫຼດດົນໂພດຊ້າແຮງ,0
ຊອບມາກມາກ,1
ຈັກແມ່ນຫຍັງ,0
ໂອນເງິນບໍ່ໄດ້ເຂົ້າແອັບກາຍາກ,0
"ໃຊ້ງ່າຍ,ວ່ອງໄວທັນໃຈ",1
ຕ້ອງລົບໂຫລດໃຫ່ມຕະຫລອດເຂົ້າມັນລະມັນແຈ້ງມີບັນຫາແກ້ໄຂ້ແນ່,0
ຂໍຖາມແນ່ແອັບຂອງຂ້ອຍກະເຂົ້າແລ້ວມັນເດັງອອກເຂົ້າແລ້ວເດັງບໍ່ເຂົ້າໃຈຄືກັນຈັກເປັນຫຍັງແຕ່ກ່ອນກະປົກກະຕິດີຢູ່,0
ຊື້ແລ້ວແຕ່ບໍ່ໄດ້ດາຕ້າ?,0
ປິດສາແອັບນີ້ໃຊ້ງານຍາກໂພດ,0
ເປ້,1
ເບຍ,1
ຮັກຈ່ອນ,1
ມີປັນຫາເຊື່ອມຕໍ່ບໍ່ໄດ້,0
ຢາກໄຫ້ອັບເດດຕະຫຼອດ,1
ຢູດີມັນລືບ,1
ສື່ສານກັນໄດ້ດີຫຼາຍມັກໆ,1
ບອກໄດ້ຄໍາດຽວວ່າ ບໍ່ຄັກ,0
"ຄືໄດ້ໃສ່ລະຫັດຕະຫຼອດຫວະ, ບ້າຕິ",0
ອົງ ເປັນ ການຊູ ນະ,1
ແອບນີ້ມີເປັນປະໂຫຍດຫລາຍດີ ເຈົ້າ ສຸດຍອດ,1
ດີຫຼາຍ anonxay,1
"ໃນຖານະຜູ້ໃຊ້ຄົນຫມຶ່ງທີ່ຫາກກໍມາລອງໃຊ້ງານ ບອກໄດ້ເລີຍວ່າ user experience ບໍ່ດີເລີຍ, ຄວນ query ຂໍ້ມູນການຈ້ອງທີ່ຊໍາລະແລ້ວ ແຕ່ຍັງບໍ່ໄດ້ອອກເດິນທາງໃຫ້ແດ່ ເພາະວ່າບໍ່ແມ່ນທຸກຄົນທີ່ຈະ capture ຫນ້າຈໍທຸກຄັ້ງ, ການແຈ້ງປີ້ກໍຄວນກົດໃສ່ຂໍ້ມູນປີ້ທີ່ຈ້ອງແລ້ວສະແດງລາຍລະອຽດອອກມາເລີຍ ບໍ່ແມ່ນໃຫ້ຜູ້ໃຊ້ຕ້ອງໄດ້ປ້ອນທັງຫມົດ ການປ້ອນຄວນຈະເປັນຕົວເລືອກ ແລະ ຊ່ອງຄົ້ນຫາປະຫວັດການເດີນທາງຄວນຈະ note ບອກວ່າຄົ້ນຫາໂດຍຫຍັງ.",0
ບໍ່ແຈ້ງເຕືອນການສໍາລະເງິນ,0
ຫີແມ່ມຶງ,1
ຍັງບໍ່ທັນໃຊ້ເທື່ອ,1
ໄປກັນຕໍ່,1
ແຈ້ງ.ອິນທະວົງ,1
ໂສດໂສດຄົນໂສດ,1
ສະດວກວ່ອງໄວແຕ່ຢາກໃຫ້ສະມັກໄດ້ງ່າຍແຕ່ປອດໄພ,1
ຂັກລາຍ,1
ລົງ,1
ແອບຫ່ານິຄັນຄໍາຫນ້ອຍນຶ່ງຄົນຄັບລົດບໍ່ໄດແຖມເລືອກລູກຄ້າ,0
ເປີ້ນນ້ອຍ,1
ໃຊ້ດີແຕ່ຍັງຊ້າ,1
ຄັກຫລາຍ. ທີ່ຊ່ວຍໃຫ້ຂ້ອຍປະຢັດເວລາອອກໄປຊື້ເອງຕາມຮ້ານ ແລະ ເຮັດໃຫ້ຂ້ອຍມີເວລາເຮັດວຽກຕົນເອງຫລາຍຂຶ້ນ ແລະ ບໍ່ຕ້ອງກັງວົນໃຈກັບການຊື້ອີກຕໍ່ໄປ.,1
ອີກລາຍ ພັດທະນາຕໍ່ໄປ,1
ໃຊ້ເບີຫຼັກ9 ເຕີມເກມບໍ້ໄດ້ຄືເກົ່າລະເດີ້ ປັບປຸງແນ່,0
ຫາກວ່າອັບເດດໃຫມ່ແລ້ວໄດ້1gbບໍ່ເຫັນໄດ້ເລີຍ,0
ເລກບັນຊິໂອນເງີນບໍໄດ້,0
ຍາມຫມູນຖືກເງິນດ້າຕາຫລືເງິນໂປຣໂມຊັນແລ້ວບໍໄດ້ ເຊັ່ນ ບໍສາມາດໂພສຫາ ແລ້ວເຮັດແອັບໂຕນີ້ຫາສະແຕກຍັງ,0
ບໍ່ຕ້ອງຕິດຕັ້ງກະໄດ້ແອບບໍ່ໄດ້ເລື່ອງລະຫັດກະບໍ່ສົ່ງມາແລ້ວແມ່ມຶງເຂົ້າສູ່ລະບົບໄດ້ຫວາພັດທະນາແບບບໍ່ມີສະຫມອງເລີຍ,0
ຂໍເນີດແນ່,1
ອັບເດດບໍ່ໄດ້,0
ໃຊ້ສະດວກສະບາຍໃຈ,1
ໂອເຄດີຢູ່,1
ແອບຫົວແບນ,0
ສະບາຍດີ ຂອບໃຈທີໃຫ້ຄໍາຊີແນະ ທີຜານມາຖືງຕອນນີ້,1
ຢາກຖາມແດ່ວ່າ ຈະໃຫ້ອັບເດດຈັກເທື່ອຕໍ່ເດືອນແລະ,0
ເດັກລາວ ສາວນາຖຸງ,1
ຂໍໄຫ້ຫມານ,1
ແອັບຫາຫັຍງພິມຄົນປາຍຕັງບໍ່ເຫັນຂະນາດພິມວາສີໄປສະທານີລົດໄຟຫັຍງບໍ່ອອກ ພູສ້າງແອັບປັນຍາອອນ,0
ໄຫນ່,1
ເຍບ,1
ດີ ເພາະຄ້ານອອກໄປຊື້ເອງ55,1
ຍັງບໍ່ຮູ້ວິທີໃສ,1
ຄ່າຈັດສົ່ງແພງຫຼາຍ,0
ງືດແອັບລາວ.ມີແຕ່ຄົນພີມພາສາໄທ ພວກຂາຍຊາດ,1
ເມກ ຄຸ້ມຄອງ,1
ຂໍອີເມດແດ່,1
ຢາກໃຫ້ຄືເກົ່າ,1
ມັກແອັບນີ້ແຮງ,1
ແຈກັບູນພະຄໍາ,1
ໂຄດມະຫາກາກ ໄດ້ຄະແນນຢູ່ພ້ອຍເປັນ5000ແລກດາຕາບໍ່ໄດ້ຊໍາຫາຍແຕ່ຄະແນນຢູ່ພ້ອຍສະພາບແອັບຄວຍ,0
ໃຊ້ດີມີປະໂຫຍດໃນການເດີນທາງ,1
ບໍ່ເຂົ້າໃຈເຂົ້າແອັບ ມາຍຢູນິເທວແລະຕ້ອງເດັ່ງມາຂື້ນແອັບໂຕນີ້ໂລດ ໂຫຼດເພື່ອຕັດບັນຫາເຂົ້າໂຕນັ້ນລະມາເດັ່ງຂື້ນໂຕນີ້ແກ້ໄຂໃຫ້ແນ່ເດີ,0
ກາກໂພດເຂົ້າແອບແລ້ວຄ້າງໃສ່ເບີຖືກເມິດທຸກໂຕບອກວ່າເກິນຂໍ້ຜິດຂ້ອງບໍທັນສະໄຫມ,0
ຮ່າໍາໍາຮໍາຮໄ,1
ດີລ້າຍ,1
ໂຄສະນາຫຼາຍເບີ່ງຫມັງໄນ youtubeຍັງມີໂຄສະນາ,0
ໂຫລດບໍ່ໄດ້ ເລີຍ ປັບປຸງ,0
ຫີມາກ,1
ສອງໂມງເດ,1
ແອັບກາກຢາຫາໂລດ,0
ຄວາຍຍ,0
ໃນໂຄສະນາກັບຕົວຈຮິງບໍຄືກັນຈັກຫນ່ອຍ,0
ແກ້ວ.ອດອນ,1
ໄຊດີເປັນທີນິຍົມ,1
ມັນລົງທະບຽນໄດ້ແທ້,1
"ປ້ອນລະຫັດເຂົ້າໄປແລ້ວຍັງຢູ່ຫນ້າເກົ່າແລະເດັ້ງອອກຊ້ໍາ , ກະລຸນາປັບປຸງໃຫມ່ແນ່ໃຫ້ໃຊ້ງານງ່າຍກວ່ານີ້",0
ໃຊ້ດີໂອນເງິນງ່າຍໄວພ້ອມ,1
ລະຫັດແນະນໍາ33230538,1
ຢຸ້ໍາຮພາຕດາໍາສ ຮເຈ,1
ໂສດຈຮ່າ,1
ດີທີສຸດເພາະທໍາໃຫ້ເຮົາຮູ້ຈັກເພື່ອນຫລາຍຂື້ນສື່ສານກັບເພື່ອນໄດ້ງ່າຍ,1
ຕົດຫມາ,1
ບໍ່ມີຫຍັງທຸກຢ່າງສະດວກດີ,1
ຮູ້ສຶກດີທີ່ໄດ້ເປັນສວ່ນຫນຶ່ງໃນຊຸມຊົນຊາວເຟສບຸກ,1
ນ້ອງນ້ອງໂຕເຕ້ຄ,1
ສະບາຍດີມືຖືຂ້ອຍຫລັງຈາກອັພເດດເວີຊັນໃຫມ່ມາເຂົ້າສູລະບົບບໍ່ໄດ້ ຊ່ວຍແກ້ໄຂໃຫ້ແດ່ ມຶຖືຂ້ອຍ honor play,1
ອັບເດດຕະຫຼອດບໍ່ມີການປ່ຽນແປງຫຍັງຄືເກົ່າ,0
ສນອິດສະເນຈອນ,1
ໃສ່ລະຫັດແນະນໍາໃຫ້ແນ່ເດີ 19203525,1
ຄໍາຍສ້ອມແປງລົດ,1
ດີຫຼາຍສຸດຍອດຄັກອະຫຼີ,1
ທຸກຢ່າງກໍ່ດີຢູ່ພຽງແຕ່ເຮົາມັນຈົນເລຍບໍ່ຄ່ອຍໃສ່ໃຈມັນໄດ້ແຕ່ເບິ່ງເປັນປະສົມການເທົ່ານັ້ນ,1
ຂ້ອຍຂໍໃຫ້ຫນຶ່ງດາວສໍາລັບການທີ່ຂ້ອຍອັບເດດແລ້ວບໍ່ໄດ້ເນັດໃສການຍັງບໍ່ໄດ້ເລີຍແອັບນີ້ຫັ້ນ ເນັດກະບໍ່ໄດ້ອັບເດດເປືອງ ພື້ນທີ່ລ້າໆຫນຶ່ງດາວກະບູນຫົວມືງແລ້ວ,0
ຖ້າເພີມການໂອນເງິ່ນເຂົ້າບັນຊີກະເປົ່າໄດ້ຄື່ຊິດີ,1
ດີຫຼາຍໆ ສະດວກ ທັນສະໄຫມ,1
ຂອງຟີບໍ່ມີໃນແອບນີ້,0
ບໍລິການ3ແກັບຫາຍໄປໃສແລ້ວ,0
ໄມ່ບັງຄັບໃຊ້,1
ແອັບນີດີຫຼາຍຫາເງິນໄດ້ຕະຫຼອດ,1
ກະຍ້ອນມີເຈົ້ານີ້ລະຂ້ອຍຈື່ງບໍ່ເຫງົາ,1
okໃຊ້ໄດ້ຍຽມ,1
ມັກເບິ່ງຫນັງແລະຟັງເພງ,1
ດີຫຼາຍເດີຈຣາແອປນີ້ພັດທະນາຕໍ່ໄປເດີ,1
ທອງໄປ,1
ມາກດີ,1
ຄືຂັດຂ້ອງຕະຫຼອດແທ້,0
ເວບຊັ່ນຄືຫມົດອາຍຸຕະຫລອດແກ້ໄຂໃຫ້ແນ່,0
ດີ ດດ,1
ດີຫລາຍ ຂໍໃຫ້ທາງຫນ່ວຍງານmochaພັດທະນາໄປເລື້ອຍໆ,1
ຄັກລາຍ,1
ຕິດຕັ້ງລະສົ່ງລະຫັດ oto ຊ້າ ເປັນຊົ່ວໂມງຈີ່ງສົ່ງມາໃຜສິຕັ້ງໄດ້ ປັບປຸງແດ່ເດີປອງຕັ້ງຫມົດເຊົ້າປານນີ້ຍັງບໍ່ໄດ້,0
ອານີ,1
ສະດວກແລະງ່າຍ.ຈົ່ງພັດທະນາຕໍ່ໄປໃຫ້ດີຕື່ມອີກ,1
ດາວໂຫຼດຍັງບໍ່ໄດ້ ເປັນສີບຊາວນາທີຍັງຕິດຕັ້ງບໍ່ໄດ້ໄດ້ເທືອ,0
ຢະທອງ,1
ດຶ້່ວຕນີງ.,1
ຊອບເລັ້ນເສຍຢ່າງມັນຄ້າງ,1
ກວນຕີນເນາະ ຢູ່ໆກະໃຊ້ບໍ່ໄດ້ ເລີ້ມສໍ້ລະ,0
ດີໃຈຫລາຍ ຂອບໃຈ,1
ເອົາໄປ,1
ກະເກມ,1
ອັບເດດແອັບດຸໂພດດໂພ. ອັບເດດສັນຍານເນັດແນ່ ຊ້າຄືເຕົ່ານີ ເງີນດາຕ້າສູງບໍ່ມີຜົນດີຫຍັງເລີຍ ຂື້ນຄ່າເງິນບໍ່ວ່າ ຂໍແຕ່ຄຸ້ມຄ່າສັນຍານເນັດ,0
ມັກຍູ່,1
ຕອນນີ້ລໍາບາກໄຈຫາເງິນຍາກ,0
ຂໍໄຫ້ໄດ້ແດ່ເຍີ,1
ແກ້ໄຂແອັບແນ່ເຂົ້າແລ້ວເດັ່ງອອກ,0
ຜົມຊາຍຢູນິເທວ,1
ເຂົ້າບໍ່ໄດ້ຈັກເປັນຮ່າຫັຍງຮຸ,0
ດີແທ້ໆວອງໄວທັນໃຈ,1
ວສດີ,1
ກໍໄຊ້ດີຢູ່ແຕ່ຢາກໃຫ້ຖອນເງິນຜ່ານແອັບໄດ້ແດ່,1
ຂໍ່ເຂົ້າລົບນັບຖື,1
ວັດດີ,1
ເຍີຍມ,1
ເລີ່ນໃຊ້ງາມ,1
ຢາກໃຫ້ແກ້ໄຂເກມໃຫ້ແດ່ ເລ່ນໄດ້ມື້ລະ5ຮອບ ແຕ່ຄິກເລ່ນມັນໄດ້ບາງເທື່ອແລ້ວມັນຕັດຮອບລົງທັ້ງທີ່ບໍ່ໄດ້ເລ່ນ ອີກຢ່າງ1ອາທິດຫາຄົນຊະນະ ມັນເປັນໄປບໍ່ໄດ້ດອກມື້ດຽວເລ່ນ5 6ຮອບຄະແນນ 6ຮ້ອຍປາຍ ບໍ່ແມ່ນລູກຄ້າເລ່ນດອກແບບນີ້ນະ,0
ໄຊ້ໄດ້ຢ່າງບໍ່ມີສະດຸດແຖມຍັງມີເພງຫມັງອີກດວ້ຍ,1
ດີໆລ້າຍແອ້ບນີໂຄ້ດດີສຸດໆ,1
ເຈີສິງດີໆ,1
ອັບເດດໃຫມ່ມັນບໍດີເລີຍປັບປຸງໃຫ້ແນ່.ຫມູນວົງລໍ້ກະຂ້າງ,0
ໃຊໄດ້ດີ,1
ແອັບຄືເຂົ້າບໍໄດ້ແອັດມິນ,0
ແອບນີ້ມີຄຸນນະພາບດີເຈົ້າ,1
ພສພ້ອໍາຄະ,1
ດີລາຍທີໄດ້ໄຊ້,1
ລໍ ອອກ,0
ມັກຫລີ້ນຫຼາຍ,1
ດີທີ່ສຸດຂອງ,1
ສະຫມັກກະຂັດຂີອງທາງລະບົບທັງກະເຮັເຕາມທຸກຫົວຂໍ້ແຕ່ກະບໍ່ໄດ້ເອີເລີຄວນຈະແກ້ໄຂ,0
ນາງບົວເພະດ,1
ນໍ້າຫວານ. ຈັນທະລັງສີ,1
ຈະບອກໄຫ້ຮູ້ວ່າແອບນີ້ດີ ປະມານ 90 ເກືອບເຕັມ100 ແລະທິ່ວ່າໂທລະສັບມັກຫລີ້ນຄ້າງເພາະໂທລະສັບບ່ແມ່ນຍ້ອນແອບຮັກທີ່ສຸດເຟສບຸກຂອບໃຈສໍາລັບແອບດີໆທີ່ສ້າງອອກມາໄຫ້ຄົນທົ່ວໂລກໄດ້ມີຄວາມສຸກໃນການຊົມໃຊ້,1
ໃຫ້ເຕັ້ມເລີຍ,1
ເຂ້າທະນາຄານບໍ່ໃດ້,0
ຄາດບໍ່ໄດ,1
ເຂົ້າແຊັດບໍ່ໄດ້,0
ໃສດີອະລີ,1
ແອັບຯນີ້ມັນໂກງ,0
ແຊບນ່ະ,1
ປ່ຽນຮູບຫນ້າປົກບໍ່ໄດ້ແກ້ໄຂແນ່!,0
ກ້າວຫນ້າໄປຫຼາຍ,1
ຢາກເຊີ່ງ,1
ຫນໍາ,1
ດີໂພດ,1
ກະເຈົ້າແຊັດມາກະບໍ່ໃດ້ຍິນອອນລາຍກະບໍ່ເຫັນ,0
ຂີ້ລ້າຍຫລາຍເຂົ້າບໍ່ໄດ້,0
ໂລດເຟສໃຫ້ໄດ້ໄວ້,1
ກູຄືນ,1
ດຸຫັນງໂປ້,1
ມີເພືອນມາກແລ້ວກໍ່ໄດ້ຮູ້ຂາວອີກດ້ວຍ,1
