experiment_name,model_key,training_mode,error_type,text,true_label,predicted_label,confidence_score,label,fold,source_index
mbert-cross-validation,mbert,cross-validation,false_positive,ຂອງລາງວັນໄດ້ຍາກ,0,1,0.585901,0,2.0,6957.0
mbert-cross-validation,mbert,cross-validation,false_positive,ລ໋ອກອິນເຂົ້າບໍ່ໄດ້,0,1,0.585901,0,2.0,7017.0
mbert-cross-validation,mbert,cross-validation,false_positive,ແອບຜີບ້າເວລາປ້ອນຂໍ້ມູນຜິດແລ້ວແກ້ໄຂ້ບໍ່ໄດ້,0,1,0.585901,0,2.0,7031.0
mbert-cross-validation,mbert,cross-validation,false_positive,ແມ່ມືງເອີຍຈັ່ງແມ່ນມັນຄັກເຮັດມາຫາສະແຕກຫຍັງ,0,1,0.585901,0,2.0,7044.0
mbert-cross-validation,mbert,cross-validation,false_positive,otpບໍ່ມາເປັນແອບທີ່ບໍ່ໄດ້ຮັບມາດຕະຖານ,0,1,0.585901,0,2.0,7051.0
mbert-cross-validation,mbert,cross-validation,false_positive,ເຄົ້າເຟດສມີແຕ່ກັບອອກທຸກເທື່ອ,0,1,0.585901,0,2.0,7060.0
mbert-cross-validation,mbert,cross-validation,false_positive,ເຕີມນີ້ເຕີມບັດບໍ່ໄດ້ແລ້ວ,0,1,0.585901,0,2.0,7088.0
mbert-cross-validation,mbert,cross-validation,false_positive,ເປັນຫຍັງຄືໂລດຫຍັງກະບໍ່ໄດ້,0,1,0.585901,0,2.0,7097.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຄືຕີນນິເຂ້າກະບໍ່ໄດ້,0,1,0.585901,0,2.0,7105.0
mbert-cross-validation,mbert,cross-validation,false_positive,ໂງ່ໂງ່,0,1,0.585901,0,2.0,7112.0
mbert-cross-validation,mbert,cross-validation,false_positive,ລະບົບຄືບໍ່ສົ່ງລະຫັດຜ່ານໃຫ້ແກ້ໄຂໃຫ້ແດ່ແອັບຍັງໃຫ້ບໍ່ທັນໄດ້ສົມຄວນ,0,1,0.585901,0,2.0,7127.0
mbert-cross-validation,mbert,cross-validation,false_positive,ໂຫລດບໍ່ໃດ້,0,1,0.585901,0,2.0,7152.0
mbert-cross-validation,mbert,cross-validation,false_positive,ໂດຍສ່ວນໂຕຮູ້ສຶກແອັບບໍ່ຄ່ອຍດີປານໃດເລີຍໂຕແອັບຕອນເຂົ້່າຊ້າຖ້າບັກດົນໆສັນຍານກະປົກກະຕິຢາກໃຫ້ປັບປຸງ,0,1,0.585901,0,2.0,7161.0
mbert-cross-validation,mbert,cross-validation,false_positive,ແພນ,0,1,0.585901,0,2.0,7166.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຢູ່ດີໆກະເອົາຄະແນນແລກດາຕ້າບໍ່ໄດ້,0,1,0.585901,0,2.0,7179.0
mbert-cross-validation,mbert,cross-validation,false_positive,ເປັນຫຍັງຄືໂອນເງິນເຂົ້າບັນຊີທະນາຄານບໍ່ໄດ້,0,1,0.585901,0,2.0,7204.0
mbert-cross-validation,mbert,cross-validation,false_positive,ອັບເດດຕະຫລອດຊິເຂົ້າແອັບຍາມໃດກະຕ້ອງໂທເຂົ້າຫາສູນບໍລິການ,0,1,0.585901,0,2.0,7213.0
mbert-cross-validation,mbert,cross-validation,false_positive,ແຍ່ຫລາຍເວີຊັ້ນໃຫມ່ນີ້,0,1,0.585901,0,2.0,7268.0
mbert-cross-validation,mbert,cross-validation,false_positive,ແອັບຫາມີປັນຫາຕະຫລອດເຂົາບໍ່ຄ່ອຍໃດ້,0,1,0.585901,0,2.0,7270.0
mbert-cross-validation,mbert,cross-validation,false_positive,ແອບນີ້ມີຂໍ້ບົບພ່ອງຫລາຍຢ່າງທັງການເຂົ້າລະບົບບໍ່ໄດ້ແລະອີກຫລາຍຢ່າງຢາກໃຫ້ປັບປຸງສໍາລັບຂ້ອຍໃຫ້ດາວດຽວເພາະພະຍາຍາມເຂົ້າລະບົບມາ3ຊົ່ວໂມງແລ້ວຍັງບໍ່ໄດ້,0,1,0.585901,0,2.0,7285.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຕອນນີ້ເຮັດຫຍັງບໍ່ໄດ້ເລີຍສົ່ງກະບໍ່ອອກ,0,1,0.585901,0,2.0,7291.0
mbert-cross-validation,mbert,cross-validation,false_positive,ເນັດຊ້າເກີນ,0,1,0.585901,0,2.0,7292.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຄືໂລດເຟດບໍໄດ້,0,1,0.585901,0,2.0,7314.0
mbert-cross-validation,mbert,cross-validation,false_positive,ແຊບໍ່ໄດ້ເລີຍ,0,1,0.585901,0,2.0,7320.0
mbert-cross-validation,mbert,cross-validation,false_positive,ແຊັດດົນໄປບໍ່ເຕືອນຂື້ນ,0,1,0.585901,0,2.0,7326.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຂ້ອຍສາມາດຮັບເງີນລ້າງວັນໃນມື້ນີເລີຍບໍ,0,1,0.585901,0,2.0,7377.0
mbert-cross-validation,mbert,cross-validation,false_positive,ເດັ້ງຕະຫລອດບໍ່ປັບປຸງແນ່,0,1,0.585901,0,2.0,7419.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຄ້າງງ,0,1,0.585901,0,2.0,7425.0
mbert-cross-validation,mbert,cross-validation,false_positive,ແອັບອີຫຍັງໃພຮູ້ບອກແນ່,0,1,0.585901,0,2.0,7426.0
mbert-cross-validation,mbert,cross-validation,false_positive,ໂຄດຄ້າງ,0,1,0.585901,0,2.0,7437.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຄ່າທໍານຽມແພງໂພດຊ່ໍາກັບເຕີມບັດ2ເທື່ອ,0,1,0.585901,0,2.0,7469.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຍາກຂະຫນາດເບິ່ງວິເຮັດແລ້ວມາເຮັດຕາມຍັງບໍ່ໄດ້ຈັກເທື່ອດເສຍເວລາຖ້າມັນງ່າຍກ່ວານີ້ຈຶ່ງຈະໃຫ້5ດາວ,0,1,0.585901,0,2.0,7487.0
mbert-cross-validation,mbert,cross-validation,false_positive,ອັບເດດເຂຢ້າກະບໍ່ໄດ້,0,1,0.585901,0,2.0,7491.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຕັວະໄຫ້ໂລດເສຍເງິນເນັດຊື່ໆ,0,1,0.585901,0,2.0,7513.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຫມຸນວົງລໍບໍ່ໄດ້ແລ້ວຟັງແຕ່ເພງຕະຫລອດໃຊ້ບໍ່ໄດ້ແລ້ວແອັບນີ້,0,1,0.585901,0,2.0,7526.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຫມຸ່ນຖືກແຕ່ແຊຣລົງເຟສບໍ່ກັບຖືກຟັງເພງກັບເພື່ອນບໍ່ໄດ້ແກ້ໄຂດ່ອນແບບໄວໆໃຫ້ທັນໃຈຜູ້ໃຈແດ່,0,1,0.585901,0,2.0,7536.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຫູຂີ້ກູນິ,0,1,0.585901,0,2.0,7542.0
mbert-cross-validation,mbert,cross-validation,false_positive,ມີແຕ່ໂຄສະນາແມ່ມຶ່ງ,0,1,0.585901,0,2.0,7546.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຄວາຍເອີຍກະລຸນາປັບປຸງໃຫມ່ແນ່,0,1,0.585901,0,2.0,7547.0
mbert-cross-validation,mbert,cross-validation,false_positive,ໂຄດກາກເລີຍເດັ້ງອອກຕະຫລອດ,0,1,0.585901,0,2.0,7552.0
mbert-cross-validation,mbert,cross-validation,false_positive,ເມນູຄ້ວາຍອີສັງລົງທະບຽນກະບໍ່ໄດ້ໄສເບີກະວ່າບໍ່ຖືກມຶງຮູ້ມືງບໍ່ໄສເອງປືກທັງສູນ,0,1,0.585901,0,2.0,7567.0
mbert-cross-validation,mbert,cross-validation,false_positive,ໃຊ້ງານບໍ່ດີຄືເວີຊັ່ນກ່ອນ,0,1,0.585901,0,2.0,7569.0
mbert-cross-validation,mbert,cross-validation,false_positive,ລົງທະບຽນກະຊ້າລະຫັດຫັ່ນສົ່ງຊ້າແທ້ຊ່າວ່າ,0,1,0.585901,0,2.0,7570.0
mbert-cross-validation,mbert,cross-validation,false_positive,ປັບປຸງແນ່ສົງຮູບບໍ່ໄດ້,0,1,0.585901,0,2.0,7632.0
mbert-cross-validation,mbert,cross-validation,false_positive,ອີໂມຈິບໍຄົບ,0,1,0.585901,0,2.0,7637.0
mbert-cross-validation,mbert,cross-validation,false_positive,ບໍ່ມັກມີໂຄສະນານໍາເວລາເຂົ້າວິດີໂອ,0,1,0.585901,0,2.0,7675.0
mbert-cross-validation,mbert,cross-validation,false_positive,ໂທອອກຍາກ,0,1,0.585901,0,2.0,7682.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຕັ້ງແອັບໄຫ່ມ,0,1,0.585901,0,2.0,7692.0
mbert-cross-validation,mbert,cross-validation,false_positive,ເອົາເປັນຫຍັງຄືຊື້ເລກບໍ່ໄດ້ແອັບແກ້ໄຂດຽວນີ້ຊື້ເລກບໍ່ໄດ້ແລ້ວນະກອນເຊໄດ້ໂດຽມີຊື່ບໍ່ໄດ້ຊື້ໄປແລ້ວຈ່າຍເງິນທາງບີຊີວັນບໍ່ໄດ້,0,1,0.585901,0,2.0,7702.0
mbert-cross-validation,mbert,cross-validation,false_positive,ລົງຄືບໍ່ໄດ້ລົງເປັນ10ເທື່ອແລ້ວມີແຕ່ບອກລໍຖ້າໂລດແອບມາໃຊ້ບໍ່ໄດ້ຊໍາກັບຕົວະໃຫ້ໂລດມາຊື່ໆແກໄຂດ່ວນຊັນກະຄວນເອົາແອບນີ້ອອກເພາະມັນຊ່ວຍຫຍັງບໍ່ໄດ້ເລີຍ,0,1,0.585901,0,2.0,7703.0
mbert-cross-validation,mbert,cross-validation,false_positive,ສ່ໍານີ້ໄປກ່ອນ,0,1,0.585901,0,2.0,7706.0
mbert-cross-validation,mbert,cross-validation,false_positive,ບັບເດດແລ່ວຄືບໍ່ໄດ້1gbສະສິຕົວໄປເຮັດຫຍັງເບາະມາຄົນຈົນໆຄືເຮົາກະໄດແຕ່ຫລົງເຊື່ອຫນິແຫລະເຮົາມັນຄົນໂງ່ແອັບມີບັກຫາວະແກ້ຕົວໄປເບິດບໍ່ຍອມຮັບອິກວ່າໂກງໄຫ້ຄົນອື່ນມາໂຫລດ,0,1,0.585901,0,2.0,7708.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຖ້າບໍ່ມີສັນຍັນໂອນເງິນຫຍ່າກ,0,1,0.585901,0,2.0,7717.0
mbert-cross-validation,mbert,cross-validation,false_positive,ແອັບມີໄວ້ຕາຍຫາຍັງເຕີມບໍ່ໄດ້,0,1,0.585901,0,2.0,7757.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຖືກຫວຍແລ້ວໄປຕໍ່ຢູ່ໃສ,0,1,0.585901,0,2.0,7765.0
mbert-cross-validation,mbert,cross-validation,false_positive,ໃສລະຫັດໄມ້ຖືກມັນລັອກແລ້ວນ່າເບື່ອໃຊ້ຍາກ,0,1,0.585901,0,2.0,7773.0
mbert-cross-validation,mbert,cross-validation,false_positive,ໂລດມາແລ້ວໂອນບໍ່ໄດ້ບໍ່ມີຫນ້າຕ່າງໂອນເງິນເຮັດຈັ່ງໃດລະບາດນິ,0,1,0.585901,0,2.0,7792.0
mbert-cross-validation,mbert,cross-validation,false_positive,ອັບເດດກະແລ້ວແຕ່ຍັງໃສ່ເພງໃນສະຕໍລີ້ບໍ່ໄດ້ຢາກໃຫ້ແກ້ຂໍ້ນີ້ແດ່,0,1,0.585901,0,2.0,7794.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຢາງຂີ້ລ້າຍກະໄຫ້ໄດ້50mbກະບໍນີ້ບໍໄດ້ເລີຍ,0,1,0.585901,0,2.0,7806.0
mbert-cross-validation,mbert,cross-validation,false_positive,ແຊຣໄປສະຕໍລີກະບໍ່ໄດ້,0,1,0.585901,0,2.0,7818.0
mbert-cross-validation,mbert,cross-validation,false_positive,ບໍ່ໄດ້ເລື່ອງອັບເດດໄຫມ່ຂີ້ກາກແທ້,0,1,0.585901,0,2.0,7834.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຂອ້ຍສິລົງທະບຽນຢູ່ບ້ານລົງໄປລົງທະບຽນກະບໍ່ມີເວລາລະກະເຮີໄປລົງລົງຈັກເທືອກະບໍ່ໄດ້ແກ້ໄຂແນ່ເດີລາວໂທລະຄົມ,0,1,0.585901,0,2.0,7847.0
mbert-cross-validation,mbert,cross-validation,false_positive,ແອັບນີ້ຢາໄປໂລດກະໄດ້ບໍ່ໄດ້ເນັດຕັ້ງແຕ່ອັບເດດໄມນິລັອກ100ປະເຊັນຢາໄປໂລດ,0,1,0.585901,0,2.0,7849.0
mbert-cross-validation,mbert,cross-validation,false_positive,ບໍ່ດີເລີຍຂື້ລ້າຍກອ່ນເກົ່າເຮັດຫຍັງກະບໍ່ໄດ້ຊີຕັ່ງກະບໍ່ໄດ້ປັບປຸ່ງດວນຄັນຢາກໃຫ້ມີຄົນໃຊ່ແອບນີຫລາຍ,0,1,0.585901,0,2.0,7861.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຫມຸນໄດ້ເນັດແລ້ວແຊລົງເຟສບໍໄດ້ແລ້ວຊິໄຫ້ຫມຸນເພື່ອຂີ້ກົກເກີນສຸນຢູນິເທວ,0,1,0.585901,0,2.0,7872.0
mbert-cross-validation,mbert,cross-validation,false_positive,ແຍເຂົ້າບໍ່ໄດ້ຊ້ໍາ,0,1,0.585901,0,2.0,7885.0
mbert-cross-validation,mbert,cross-validation,false_positive,ແອບຂີ້ຖີ່ຫມຸນບໍ່ເຄີຍຖືກ,0,1,0.585901,0,2.0,7901.0
mbert-cross-validation,mbert,cross-validation,false_positive,ເປັນໂຄດແມ່ມັນຫຍັງຕື່ມເງີນໃຫ້ເບີໄດກະວ່າເບີບໍ່ຖືກເຊີນປັບປຸງແດ່ເດີ້,0,1,0.585901,0,2.0,7913.0
mbert-cross-validation,mbert,cross-validation,false_positive,ດາວໂຫຼດຍາກກະດໍ້,0,1,0.585901,0,2.0,7920.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຂໍ້ຄວາມບໍ່ຊ່ອງຕໍ່,0,1,0.585901,0,2.0,7927.0
mbert-cross-validation,mbert,cross-validation,false_positive,ບໍ່ສົງລະຫັດໄຫ້ແກ້ໄຂດ່ວນຖ້າມາເປັນ10ປາຍນາທີແລ້ວ,0,1,0.585901,0,2.0,7935.0
mbert-cross-validation,mbert,cross-validation,false_positive,ແອບບໍ່ມີຄຸນນະພາບ,0,1,0.585901,0,2.0,7944.0
mbert-cross-validation,mbert,cross-validation,false_positive,ເປັນຫຍັງລົງທະບຽນຄືບໍໄດ້ຄະແນນແລ້ວ,0,1,0.585901,0,2.0,7950.0
mbert-cross-validation,mbert,cross-validation,false_positive,ໃຊ້ບໍ່ໄດ້ເປັນຫຍັງນໍເຈົ້າ .,0,1,0.60853595,0,2.0,7970.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຂ້ອຍບໍ່ໄດ້ອັບເດດກະອັບໃຫ້ເອງໃຊ້ໂຕເກົ່າດີຊິຕາຍພໍມາເປັນໂຕໃຫມ່ຄືຫຍັງນີ້ເຮັດຫຍັງກະບໍ່ໄດ້,0,1,0.585901,0,2.0,7990.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຕາຍແລ້ວ,0,1,0.585901,0,2.0,8001.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຕື່ມບັດບາດໄດ້ບາດບໍ່ໄດ້ຄວາຍ,0,1,0.585901,0,2.0,8013.0
mbert-cross-validation,mbert,cross-validation,false_positive,ເຂດໄກ້ລະບໍ່ຢາກມາຮັບເພາະຄ່າບໍລິການຖືກ,0,1,0.585901,0,2.0,8025.0
mbert-cross-validation,mbert,cross-validation,false_positive,ເຮັດມາຕາຍຫຍັງແບບນີວ່າລົງທະບຽນເຂົ້າໄປເຮັດກະບໍ່ໄດ້,0,1,0.585901,0,2.0,8028.0
mbert-cross-validation,mbert,cross-validation,false_positive,ໂຫລດມາບໍ່ເຫັນສິໄດ້ເນັດຟຮິບໍ່ຕ້ອງໂຫລດເດີ້,0,1,0.585901,0,2.0,8036.0
mbert-cross-validation,mbert,cross-validation,false_positive,ສັນຍານອ່ອນນ້ອຍດຽວກະພາບຄ້າງແລ້ວເອົາໄປ2ດາວກ່ອນ,0,1,0.585901,0,2.0,8091.0
mbert-cross-validation,mbert,cross-validation,false_positive,ບໍ່ມີເພງ,0,1,0.585901,0,2.0,8094.0
mbert-cross-validation,mbert,cross-validation,false_positive,ແອນນີ້ເຂົາຍາກຫລາຍຍາກໄຫ້ແກ່ບອນນີ້ແດ່ເດີລູກຂາບອກໄຫ້ໂອນເງີນໄຫ້ລະເຂົາບໍ່ໄດ້ເສຍເວລາອິລີ,0,1,0.585901,0,2.0,8098.0
mbert-cross-validation,mbert,cross-validation,false_positive,ສົ້ນຕີນເຂົ້າໄຊ້ກະລໍ່ໄດ້,0,1,0.585901,0,2.0,8127.0
mbert-cross-validation,mbert,cross-validation,false_positive,ຫມູນວົງຫລໍບໍ່ໃດ້ເດີ,0,1,0.585901,0,2.0,8162.0
mbert-cross-validation,mbert,cross-validation,false_positive,ອັບສະຕໍລີ້ເພລງກະບໍ່ໃດ້,0,1,0.585901,0,2.0,8164.0
mbert-cross-validation,mbert,cross-validation,false_positive,ອອກເນັດໃຫ້ຫຼາຍໆແນ່,0,1,0.585901,0,2.0,8228.0
